t,vds,corrente
14.84,-0.0457718,-0.0241727
14.86,-0.0348264,-0.0182528
14.88,-0.0378115,-0.0197328
14.9,-0.023881,-0.0128263
14.92,-0.0268661,-0.013813
14.94,-0.00796032,-0.0049332
14.96,-0.0119405,-0.00591984
14.98,0.00796032,0.00345324
15,0.00597024,0.0024666
15.02,0.0268661,0.0128263
15.04,0.024876,0.0118397
15.06,0.0447768,0.0221994
15.08,0.0417917,0.0202261
15.1,0.0616925,0.0305858
15.12,0.0587074,0.0291059
15.14,0.0766181,0.0379856
15.16,0.074628,0.036999
15.18,0.0885586,0.0439055
15.2,0.0845784,0.0424255
15.22,0.0955238,0.0473587
15.24,0.0925387,0.0458788
15.26,0.099504,0.049332
15.28,0.099504,0.0498253
15.3,0.0935338,0.0468654
15.32,0.0975139,0.0483454
15.34,0.0885586,0.0439055
15.36,0.0915437,0.0453854
15.38,0.0776131,0.0389723
15.4,0.0825883,0.0399589
15.42,0.0646776,0.0320658
15.44,0.0676627,0.0335458
15.46,0.048757,0.0241727
15.48,0.050747,0.0256526
15.5,0.0318413,0.0152929
15.52,0.0338314,0.0162796
15.54,0.0129355,0.00591984
15.56,0.0159206,0.00690648
15.58,-0.0049752,-0.00295992
15.6,-0.00298512,-0.00197328
15.62,-0.0218909,-0.0113464
15.64,-0.0179107,-0.0098664
15.66,-0.0348264,-0.0177595
15.68,-0.0308462,-0.0162796
15.7,-0.0447768,-0.0226927
15.72,-0.0407966,-0.0212128
15.74,-0.049752,-0.0251593
15.76,-0.0457718,-0.0236794
15.78,-0.0517421,-0.026146
15.8,-0.049752,-0.0256526
15.82,-0.0427867,-0.0226927
15.84,-0.0467669,-0.0236794
15.86,-0.0358214,-0.0182528
15.88,-0.0398016,-0.0197328
15.9,-0.024876,-0.0128263
15.92,-0.0268661,-0.013813
15.94,-0.00895536,-0.00443988
15.96,-0.0139306,-0.00591984
15.98,0.00796032,0.00345324
16,0.00597024,0.0024666
